AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxNesting,RatioCommentToCode,SumCyclomatic,Unnamed: 34,is_bug
7.0,0.0,7.0,0.0,2.0,3.0,0.0,0.0,19.0,19.0,19.0,6.0,19.0,0.0,0.0,1.0,18.0,,204.0,36.0,150.0,56.0,74.0,18.0,70.0,116.0,62.0,73.0,4.0,2.0,0.12,37.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,,46.0,8.0,21.0,12.0,5.0,17.0,11.0,15.0,10.0,5.0,1.0,0.0,0.81,3.0,0
13.0,0.0,8.0,5.0,2.0,3.0,6.0,1.0,27.0,28.0,22.0,3.0,28.0,2.0,7.0,0.0,19.0,,441.0,32.0,239.0,61.0,128.0,174.0,121.0,180.0,62.0,125.0,15.0,2.0,0.73,58.0,0
25.0,2.0,21.0,2.0,2.0,1.0,0.0,0.0,6.0,6.0,6.0,2.0,6.0,0.0,0.0,0.0,6.0,,195.0,23.0,139.0,71.0,104.0,33.0,104.0,115.0,67.0,77.0,3.0,2.0,0.24,10.0,0
6.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,7.0,7.0,7.0,2.0,7.0,0.0,0.0,0.0,7.0,,79.0,10.0,47.0,18.0,21.0,22.0,19.0,30.0,14.0,16.0,4.0,1.0,0.47,12.0,0
18.0,1.0,16.0,2.0,3.0,1.0,1.0,2.0,17.0,17.0,13.0,0.0,14.0,1.0,9.0,0.0,4.0,,342.0,25.0,273.0,101.0,162.0,46.0,138.0,186.0,88.0,123.0,7.0,4.0,0.17,49.0,0
6.0,0.0,5.0,0.0,1.0,1.0,0.0,2.0,13.0,13.0,13.0,7.0,13.0,0.0,0.0,0.0,13.0,,131.0,18.0,93.0,40.0,44.0,20.0,42.0,57.0,33.0,26.0,2.0,1.0,0.22,14.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,,90.0,9.0,13.0,12.0,0.0,68.0,11.0,12.0,12.0,0.0,0.0,0.0,5.23,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,,90.0,9.0,13.0,12.0,0.0,68.0,11.0,12.0,12.0,0.0,0.0,0.0,5.23,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,37.0,3.0,6.0,5.0,0.0,28.0,4.0,5.0,5.0,0.0,0.0,0.0,4.67,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,38.0,4.0,6.0,5.0,0.0,28.0,4.0,5.0,5.0,0.0,0.0,0.0,4.67,0.0,0
12.0,0.0,11.0,1.0,2.0,6.0,0.0,2.0,24.0,22.0,24.0,26.0,24.0,9.0,5.0,0.0,10.0,,414.0,48.0,325.0,112.0,179.0,44.0,171.0,239.0,106.0,154.0,17.0,7.0,0.14,58.0,0
26.0,0.0,26.0,1.0,3.0,20.0,0.0,0.0,41.0,42.0,42.0,47.0,42.0,1.0,21.0,0.0,20.0,,827.0,36.0,761.0,260.0,574.0,39.0,500.0,617.0,314.0,418.0,11.0,4.0,0.05,126.0,0
18.0,1.0,17.0,0.0,2.0,30.0,1.0,1.0,107.0,108.0,73.0,11.0,74.0,4.0,34.0,0.0,36.0,,1493.0,119.0,1318.0,452.0,939.0,61.0,725.0,971.0,454.0,730.0,13.0,6.0,0.05,218.0,0
4.0,0.0,4.0,0.0,1.0,1.0,7.0,4.0,8.0,8.0,1.0,0.0,8.0,0.0,2.0,0.0,6.0,,88.0,15.0,53.0,21.0,30.0,20.0,20.0,31.0,19.0,16.0,3.0,1.0,0.38,10.0,0
11.0,0.0,11.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,38.0,4.0,17.0,8.0,6.0,18.0,7.0,11.0,7.0,5.0,3.0,1.0,1.06,3.0,0
4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,13.0,13.0,12.0,2.0,13.0,0.0,1.0,1.0,11.0,,102.0,15.0,63.0,22.0,25.0,24.0,26.0,44.0,19.0,25.0,2.0,1.0,0.38,17.0,0
6.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,,60.0,9.0,23.0,9.0,9.0,28.0,10.0,16.0,9.0,7.0,2.0,1.0,1.22,5.0,0
9.0,0.0,8.0,1.0,2.0,3.0,3.0,1.0,27.0,27.0,24.0,4.0,27.0,0.0,4.0,0.0,23.0,,312.0,30.0,222.0,56.0,134.0,61.0,112.0,165.0,52.0,121.0,4.0,2.0,0.27,53.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,47.0,6.0,7.0,6.0,0.0,34.0,4.0,5.0,5.0,0.0,0.0,0.0,4.86,0.0,0
6.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,5.0,5.0,4.0,1.0,4.0,3.0,0.0,0.0,1.0,,58.0,7.0,31.0,15.0,12.0,20.0,15.0,22.0,14.0,10.0,3.0,2.0,0.65,7.0,0
7.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,,67.0,7.0,38.0,23.0,13.0,22.0,18.0,25.0,17.0,11.0,2.0,1.0,0.58,6.0,0
10.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,11.0,11.0,11.0,1.0,11.0,0.0,9.0,0.0,2.0,,168.0,24.0,127.0,51.0,71.0,17.0,75.0,102.0,56.0,57.0,8.0,3.0,0.13,27.0,0
19.0,2.0,16.0,2.0,5.0,1.0,0.0,1.0,6.0,6.0,6.0,2.0,6.0,0.0,0.0,0.0,6.0,,163.0,26.0,106.0,32.0,62.0,32.0,60.0,84.0,34.0,50.0,24.0,4.0,0.3,29.0,0
51.0,2.0,43.0,6.0,8.0,1.0,0.0,1.0,6.0,6.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,,351.0,20.0,279.0,85.0,204.0,52.0,171.0,221.0,85.0,168.0,27.0,6.0,0.19,45.0,0
27.0,5.0,21.0,1.0,1.0,1.0,0.0,2.0,7.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,,242.0,44.0,171.0,111.0,127.0,27.0,107.0,116.0,78.0,88.0,2.0,1.0,0.16,8.0,0
11.0,0.0,10.0,1.0,3.0,6.0,4.0,16.0,68.0,66.0,64.0,15.0,68.0,1.0,3.0,0.0,64.0,,889.0,112.0,746.0,144.0,484.0,49.0,341.0,518.0,122.0,419.0,21.0,3.0,0.07,204.0,0
5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,27.0,27.0,27.0,2.0,27.0,0.0,4.0,0.0,23.0,,206.0,31.0,158.0,53.0,65.0,17.0,60.0,100.0,37.0,63.0,3.0,1.0,0.11,39.0,0
11.0,1.0,10.0,0.0,3.0,1.0,0.0,1.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,,98.0,16.0,62.0,29.0,33.0,20.0,36.0,48.0,26.0,32.0,3.0,1.0,0.32,13.0,0
13.0,1.0,12.0,0.0,1.0,1.0,0.0,3.0,14.0,14.0,14.0,1.0,14.0,0.0,0.0,0.0,14.0,,240.0,27.0,195.0,88.0,137.0,18.0,72.0,87.0,61.0,61.0,1.0,0.0,0.09,14.0,0
20.0,2.0,14.0,5.0,3.0,1.0,0.0,1.0,10.0,10.0,10.0,1.0,10.0,0.0,0.0,0.0,10.0,,257.0,27.0,146.0,30.0,92.0,85.0,72.0,106.0,29.0,77.0,12.0,4.0,0.58,33.0,0
7.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,9.0,9.0,9.0,1.0,9.0,0.0,0.0,0.0,9.0,,107.0,13.0,45.0,21.0,13.0,49.0,14.0,25.0,14.0,11.0,2.0,1.0,1.09,10.0,0
17.0,0.0,17.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,41.0,3.0,24.0,14.0,10.0,14.0,16.0,20.0,13.0,10.0,3.0,2.0,0.58,3.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,35.0,3.0,9.0,8.0,0.0,23.0,5.0,6.0,6.0,0.0,0.0,0.0,2.56,0.0,0
22.0,2.0,18.0,2.0,4.0,1.0,0.0,1.0,5.0,6.0,6.0,0.0,6.0,0.0,0.0,1.0,5.0,,154.0,21.0,103.0,29.0,64.0,31.0,56.0,78.0,31.0,48.0,17.0,4.0,0.3,21.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,52.0,8.0,17.0,10.0,3.0,28.0,9.0,12.0,9.0,3.0,1.0,0.0,1.65,2.0,0
13.0,1.0,10.0,2.0,2.0,1.0,0.0,4.0,61.0,61.0,61.0,6.0,61.0,0.0,25.0,0.0,36.0,,952.0,114.0,696.0,188.0,413.0,143.0,331.0,475.0,158.0,350.0,10.0,4.0,0.21,142.0,1
13.0,1.0,10.0,2.0,2.0,1.0,0.0,4.0,61.0,61.0,61.0,6.0,61.0,0.0,25.0,0.0,36.0,,952.0,114.0,696.0,188.0,413.0,143.0,331.0,475.0,158.0,350.0,10.0,4.0,0.21,142.0,1
13.0,1.0,10.0,2.0,2.0,1.0,0.0,4.0,61.0,61.0,61.0,6.0,61.0,0.0,25.0,0.0,36.0,,952.0,114.0,696.0,188.0,413.0,143.0,331.0,475.0,158.0,350.0,10.0,4.0,0.21,142.0,1
13.0,1.0,10.0,2.0,2.0,1.0,0.0,4.0,61.0,61.0,61.0,6.0,61.0,0.0,25.0,0.0,36.0,,952.0,114.0,696.0,188.0,413.0,143.0,331.0,475.0,158.0,350.0,10.0,4.0,0.21,142.0,1
13.0,1.0,10.0,2.0,2.0,1.0,0.0,4.0,61.0,61.0,61.0,6.0,61.0,0.0,25.0,0.0,36.0,,952.0,114.0,696.0,188.0,413.0,143.0,331.0,475.0,158.0,350.0,10.0,4.0,0.21,142.0,1
13.0,1.0,10.0,2.0,2.0,1.0,0.0,4.0,61.0,61.0,61.0,6.0,61.0,0.0,25.0,0.0,36.0,,952.0,114.0,696.0,188.0,413.0,143.0,331.0,475.0,158.0,350.0,10.0,4.0,0.21,142.0,1
13.0,1.0,10.0,2.0,2.0,1.0,0.0,4.0,61.0,61.0,61.0,6.0,61.0,0.0,25.0,0.0,36.0,,952.0,114.0,696.0,188.0,413.0,143.0,331.0,475.0,158.0,350.0,10.0,4.0,0.21,142.0,1
13.0,1.0,10.0,2.0,2.0,1.0,0.0,4.0,61.0,61.0,61.0,6.0,61.0,0.0,25.0,0.0,36.0,,952.0,114.0,696.0,188.0,413.0,143.0,331.0,475.0,158.0,350.0,10.0,4.0,0.21,142.0,1
13.0,1.0,10.0,2.0,2.0,1.0,0.0,4.0,61.0,61.0,61.0,6.0,61.0,0.0,25.0,0.0,36.0,,952.0,114.0,696.0,188.0,413.0,143.0,331.0,475.0,158.0,350.0,10.0,4.0,0.21,142.0,1
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,41.0,41.0,41.0,22.0,41.0,0.0,0.0,0.0,41.0,,250.0,54.0,163.0,76.0,51.0,33.0,78.0,120.0,75.0,46.0,1.0,0.0,0.2,41.0,1
7.0,0.0,7.0,0.0,2.0,1.0,4.0,0.0,5.0,5.0,1.0,0.0,5.0,0.0,2.0,0.0,3.0,,77.0,12.0,45.0,19.0,20.0,20.0,23.0,34.0,20.0,18.0,4.0,2.0,0.44,9.0,1
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,,43.0,6.0,16.0,9.0,4.0,21.0,8.0,12.0,9.0,4.0,1.0,0.0,1.31,3.0,0
4.0,0.0,4.0,0.0,1.0,3.0,3.0,1.0,27.0,25.0,24.0,11.0,27.0,0.0,0.0,1.0,26.0,,175.0,29.0,119.0,43.0,48.0,27.0,40.0,72.0,34.0,41.0,3.0,2.0,0.23,29.0,0
5.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,42.0,6.0,18.0,14.0,3.0,18.0,10.0,13.0,12.0,3.0,1.0,0.0,1.0,2.0,0
14.0,1.0,12.0,2.0,3.0,2.0,0.0,4.0,36.0,36.0,31.0,5.0,31.0,15.0,15.0,0.0,1.0,,623.0,65.0,474.0,137.0,288.0,90.0,225.0,328.0,140.0,227.0,10.0,4.0,0.19,109.0,1
14.0,1.0,12.0,2.0,3.0,2.0,0.0,4.0,36.0,36.0,31.0,5.0,31.0,15.0,15.0,0.0,1.0,,623.0,65.0,474.0,137.0,288.0,90.0,225.0,328.0,140.0,227.0,10.0,4.0,0.19,109.0,1
14.0,1.0,12.0,2.0,3.0,2.0,0.0,4.0,36.0,36.0,31.0,5.0,31.0,15.0,15.0,0.0,1.0,,623.0,65.0,474.0,137.0,288.0,90.0,225.0,328.0,140.0,227.0,10.0,4.0,0.19,109.0,1
10.0,0.0,9.0,1.0,2.0,2.0,11.0,3.0,14.0,15.0,2.0,0.0,13.0,1.0,2.0,0.0,10.0,,199.0,17.0,150.0,52.0,81.0,33.0,67.0,97.0,41.0,65.0,4.0,3.0,0.22,29.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,,39.0,5.0,17.0,11.0,3.0,17.0,9.0,12.0,9.0,3.0,1.0,0.0,1.0,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,25.0,2.0,6.0,3.0,1.0,17.0,2.0,4.0,3.0,1.0,1.0,0.0,2.83,1.0,0
7.0,0.0,6.0,0.0,2.0,6.0,4.0,6.0,39.0,37.0,35.0,4.0,39.0,1.0,3.0,0.0,35.0,,372.0,61.0,286.0,84.0,147.0,28.0,110.0,185.0,67.0,130.0,6.0,3.0,0.1,70.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,5.0,,57.0,8.0,32.0,17.0,9.0,17.0,17.0,23.0,14.0,9.0,1.0,0.0,0.53,5.0,0
5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,,48.0,5.0,26.0,14.0,8.0,17.0,12.0,17.0,11.0,7.0,1.0,0.0,0.65,4.0,0
18.0,1.0,17.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,52.0,4.0,31.0,25.0,12.0,17.0,22.0,24.0,21.0,10.0,2.0,0.0,0.55,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,,29.0,3.0,8.0,5.0,1.0,18.0,4.0,6.0,5.0,1.0,1.0,0.0,2.25,1.0,0
10.0,0.0,9.0,1.0,3.0,6.0,4.0,10.0,54.0,52.0,50.0,10.0,54.0,1.0,3.0,0.0,50.0,,678.0,91.0,559.0,120.0,344.0,40.0,239.0,376.0,95.0,302.0,15.0,3.0,0.07,150.0,0
10.0,2.0,8.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,59.0,7.0,31.0,21.0,10.0,21.0,21.0,25.0,19.0,10.0,2.0,1.0,0.68,3.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,,51.0,8.0,23.0,15.0,5.0,20.0,12.0,16.0,12.0,4.0,1.0,0.0,0.87,3.0,0
8.0,2.0,6.0,0.0,1.0,1.0,0.0,1.0,5.0,5.0,5.0,1.0,5.0,0.0,3.0,0.0,2.0,,88.0,19.0,48.0,29.0,20.0,21.0,31.0,38.0,27.0,16.0,3.0,1.0,0.44,7.0,1
5.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,,44.0,7.0,17.0,11.0,3.0,20.0,9.0,12.0,9.0,3.0,1.0,0.0,1.18,2.0,1
7.0,1.0,6.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,45.0,5.0,20.0,10.0,6.0,20.0,10.0,14.0,9.0,5.0,2.0,1.0,1.0,3.0,0
15.0,0.0,14.0,1.0,4.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,89.0,6.0,61.0,34.0,29.0,22.0,37.0,47.0,32.0,22.0,9.0,4.0,0.36,11.0,0
5.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,11.0,11.0,11.0,2.0,11.0,0.0,0.0,0.0,11.0,,99.0,15.0,60.0,32.0,18.0,24.0,27.0,39.0,23.0,17.0,1.0,0.0,0.4,11.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,8.0,8.0,8.0,5.0,8.0,0.0,0.0,0.0,8.0,,79.0,14.0,45.0,24.0,14.0,20.0,24.0,33.0,21.0,12.0,1.0,0.0,0.44,8.0,0
7.0,2.0,6.0,0.0,1.0,1.0,0.0,1.0,5.0,5.0,5.0,1.0,5.0,0.0,3.0,0.0,2.0,,86.0,19.0,46.0,28.0,19.0,22.0,31.0,38.0,27.0,16.0,3.0,1.0,0.48,7.0,0
5.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,,50.0,7.0,20.0,13.0,5.0,23.0,12.0,16.0,11.0,5.0,1.0,0.0,1.15,3.0,0
5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,,47.0,5.0,25.0,14.0,7.0,17.0,12.0,17.0,11.0,7.0,1.0,0.0,0.68,4.0,0
14.0,0.0,14.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,47.0,3.0,27.0,21.0,9.0,17.0,18.0,20.0,17.0,7.0,2.0,0.0,0.63,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,35.0,4.0,10.0,7.0,1.0,21.0,4.0,6.0,5.0,1.0,1.0,0.0,2.1,1.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,,31.0,5.0,8.0,5.0,1.0,18.0,4.0,6.0,5.0,1.0,1.0,0.0,2.25,1.0,0
16.0,1.0,14.0,1.0,4.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,68.0,6.0,41.0,19.0,18.0,21.0,23.0,31.0,18.0,17.0,6.0,3.0,0.51,7.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,,56.0,8.0,30.0,17.0,10.0,18.0,20.0,25.0,17.0,9.0,1.0,0.0,0.6,4.0,0
12.0,1.0,11.0,1.0,3.0,6.0,4.0,20.0,74.0,72.0,70.0,19.0,74.0,1.0,3.0,0.0,70.0,,1056.0,134.0,889.0,166.0,595.0,57.0,423.0,625.0,138.0,514.0,27.0,3.0,0.06,241.0,0
13.0,2.0,12.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,67.0,7.0,40.0,25.0,16.0,21.0,26.0,32.0,23.0,15.0,4.0,2.0,0.53,5.0,0
5.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,,63.0,9.0,30.0,19.0,7.0,24.0,16.0,21.0,15.0,6.0,2.0,0.0,0.8,5.0,0
9.0,1.0,8.0,0.0,2.0,1.0,0.0,1.0,5.0,5.0,5.0,1.0,5.0,0.0,3.0,0.0,2.0,,95.0,14.0,60.0,32.0,26.0,21.0,36.0,48.0,32.0,22.0,5.0,2.0,0.35,11.0,0
5.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,,43.0,6.0,17.0,11.0,3.0,20.0,9.0,12.0,9.0,3.0,1.0,0.0,1.18,2.0,0
5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,,48.0,6.0,25.0,14.0,7.0,17.0,12.0,17.0,11.0,7.0,1.0,0.0,0.68,4.0,0
23.0,0.0,19.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,58.0,3.0,34.0,26.0,13.0,21.0,22.0,24.0,21.0,9.0,2.0,0.0,0.62,2.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,35.0,4.0,10.0,7.0,1.0,21.0,4.0,6.0,5.0,1.0,1.0,0.0,2.1,1.0,0
5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,,38.0,6.0,14.0,6.0,4.0,18.0,5.0,9.0,5.0,4.0,2.0,1.0,1.29,3.0,0
13.0,1.0,12.0,0.0,3.0,1.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,3.0,0.0,2.0,,107.0,13.0,71.0,22.0,40.0,23.0,37.0,51.0,21.0,33.0,4.0,2.0,0.32,13.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,,39.0,5.0,17.0,11.0,3.0,17.0,9.0,12.0,9.0,3.0,1.0,0.0,1.0,2.0,0
12.0,2.0,10.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,67.0,7.0,39.0,27.0,12.0,21.0,27.0,32.0,25.0,12.0,3.0,1.0,0.54,4.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,,44.0,7.0,17.0,12.0,3.0,20.0,9.0,12.0,10.0,2.0,1.0,0.0,1.18,2.0,0
7.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,44.0,4.0,20.0,9.0,7.0,20.0,10.0,14.0,8.0,6.0,2.0,1.0,1.0,3.0,0
11.0,2.0,9.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,64.0,7.0,37.0,27.0,12.0,20.0,26.0,30.0,25.0,11.0,3.0,1.0,0.54,4.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,,52.0,8.0,24.0,16.0,5.0,20.0,12.0,16.0,12.0,4.0,1.0,0.0,0.83,3.0,0
11.0,1.0,10.0,1.0,3.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,,70.0,8.0,41.0,15.0,19.0,22.0,21.0,30.0,14.0,17.0,5.0,2.0,0.54,8.0,1
9.0,0.0,8.0,1.0,2.0,6.0,4.0,8.0,49.0,47.0,45.0,8.0,49.0,1.0,3.0,0.0,45.0,,568.0,82.0,459.0,106.0,272.0,36.0,193.0,306.0,83.0,239.0,12.0,3.0,0.08,120.0,0
6.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,11.0,11.0,11.0,5.0,11.0,0.0,0.0,0.0,11.0,,122.0,16.0,82.0,37.0,34.0,24.0,47.0,60.0,28.0,33.0,2.0,1.0,0.29,12.0,0
9.0,2.0,7.0,0.0,2.0,1.0,0.0,1.0,5.0,5.0,5.0,1.0,5.0,0.0,3.0,0.0,2.0,,94.0,20.0,53.0,31.0,24.0,22.0,36.0,45.0,31.0,21.0,4.0,2.0,0.42,8.0,0
7.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0,5.0,,78.0,12.0,38.0,21.0,11.0,28.0,22.0,28.0,17.0,11.0,1.0,0.0,0.74,5.0,0
7.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,,59.0,10.0,29.0,15.0,9.0,20.0,14.0,20.0,12.0,9.0,2.0,1.0,0.69,5.0,0
31.0,0.0,31.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,68.0,3.0,48.0,28.0,23.0,17.0,26.0,30.0,23.0,13.0,5.0,2.0,0.35,5.0,0
6.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,2.0,5.0,5.0,0.0,5.0,0.0,0.0,1.0,4.0,,51.0,7.0,23.0,14.0,6.0,21.0,12.0,17.0,11.0,6.0,3.0,1.0,0.91,4.0,0
6.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,2.0,6.0,6.0,0.0,6.0,0.0,0.0,1.0,5.0,,49.0,10.0,21.0,12.0,6.0,18.0,12.0,17.0,11.0,6.0,3.0,1.0,0.86,4.0,0
8.0,0.0,8.0,0.0,1.0,2.0,0.0,0.0,5.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,,77.0,13.0,46.0,22.0,21.0,18.0,26.0,32.0,23.0,11.0,1.0,0.0,0.39,5.0,0
8.0,0.0,7.0,1.0,2.0,6.0,4.0,9.0,46.0,44.0,42.0,7.0,46.0,1.0,3.0,0.0,42.0,,484.0,73.0,384.0,98.0,220.0,33.0,162.0,258.0,81.0,192.0,9.0,3.0,0.09,99.0,0
13.0,1.0,12.0,1.0,4.0,6.0,4.0,21.0,84.0,82.0,80.0,23.0,84.0,1.0,3.0,0.0,80.0,,1289.0,149.0,1105.0,187.0,746.0,65.0,509.0,771.0,155.0,655.0,33.0,3.0,0.06,316.0,0
8.0,0.0,7.0,0.0,2.0,6.0,4.0,7.0,41.0,39.0,37.0,4.0,41.0,1.0,3.0,0.0,37.0,,425.0,63.0,337.0,92.0,173.0,28.0,133.0,221.0,80.0,156.0,6.0,4.0,0.08,82.0,1
