Version,CommitId,Fichier,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxNesting,RatioCommentToCode,SumCyclomatic,Unnamed: 34,is_bug
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DataReaderMaster.java,15.0,3.0,10.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,,71.0,11.0,38.0,27.0,15.0,22.0,30.0,35.0,28.0,15.0,2.0,1.0,0.58,3.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DataReaderSlave.java,24.0,3.0,21.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,62.0,7.0,37.0,26.0,17.0,18.0,31.0,35.0,27.0,18.0,3.0,2.0,0.49,3.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DataSourceProvider.java,4.0,0.0,4.0,1.0,1.0,1.0,4.0,0.0,6.0,9.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,,79.0,11.0,33.0,17.0,11.0,35.0,18.0,24.0,17.0,8.0,2.0,1.0,1.06,7.0,0
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DataSourceProviderFactory.java,14.0,2.0,8.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,47.0,7.0,15.0,7.0,5.0,25.0,6.0,11.0,7.0,5.0,3.0,2.0,1.67,3.0,0
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DataTransferFactory.java,16.0,0.0,4.0,12.0,1.0,1.0,6.0,0.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,,135.0,11.0,32.0,19.0,6.0,92.0,12.0,19.0,13.0,6.0,1.0,0.0,2.88,6.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DataType.java,44.0,4.0,37.0,3.0,13.0,1.0,4.0,19.0,4.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,,242.0,26.0,181.0,51.0,143.0,36.0,101.0,138.0,53.0,97.0,28.0,6.0,0.2,53.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DataTypePhysicalVariation.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,,23.0,1.0,5.0,4.0,0.0,17.0,1.0,2.0,2.0,0.0,0.0,0.0,3.4,0.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DataWritableReadSupport.java,24.0,1.0,16.0,6.0,3.0,1.0,14.0,2.0,16.0,16.0,2.0,1.0,16.0,0.0,8.0,0.0,8.0,,458.0,37.0,299.0,129.0,166.0,122.0,136.0,194.0,108.0,130.0,8.0,6.0,0.41,52.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DataWritableRecordConverter.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,,50.0,7.0,25.0,16.0,5.0,18.0,13.0,17.0,14.0,3.0,1.0,0.0,0.72,3.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DataWritableWriteSupport.java,4.0,0.0,4.0,0.0,1.0,1.0,2.0,1.0,5.0,5.0,3.0,2.0,5.0,0.0,0.0,0.0,5.0,,61.0,11.0,32.0,20.0,7.0,18.0,17.0,23.0,17.0,6.0,1.0,0.0,0.56,5.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DataWritableWriter.java,8.0,1.0,7.0,1.0,2.0,21.0,0.0,1.0,44.0,45.0,45.0,30.0,45.0,1.0,4.0,0.0,40.0,,556.0,87.0,422.0,187.0,185.0,48.0,219.0,307.0,173.0,166.0,18.0,4.0,0.11,79.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DataWriterMaster.java,17.0,2.0,13.0,2.0,2.0,1.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,,96.0,14.0,59.0,36.0,30.0,23.0,44.0,52.0,37.0,29.0,3.0,1.0,0.39,6.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DataWriterSlave.java,7.0,1.0,6.0,0.0,1.0,2.0,1.0,0.0,5.0,5.0,4.0,2.0,5.0,0.0,0.0,0.0,5.0,,87.0,15.0,53.0,33.0,17.0,19.0,33.0,41.0,30.0,16.0,3.0,1.0,0.36,7.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,Database.java,13.0,1.0,12.0,1.0,4.0,6.0,3.0,13.0,75.0,73.0,72.0,18.0,75.0,1.0,2.0,0.0,72.0,,1201.0,128.0,1029.0,194.0,658.0,68.0,470.0,716.0,175.0,585.0,26.0,4.0,0.07,273.0,0
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DatabaseAccessor.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,,32.0,8.0,10.0,9.0,0.0,14.0,7.0,8.0,8.0,0.0,0.0,0.0,1.4,0.0,0
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DatabaseAccessorFactory.java,12.0,2.0,10.0,0.0,3.0,1.0,2.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,,68.0,15.0,36.0,10.0,23.0,17.0,20.0,25.0,10.0,16.0,6.0,1.0,0.47,8.0,0
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DatabaseAndTableFilter.java,9.0,0.0,8.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,,65.0,6.0,33.0,11.0,15.0,26.0,12.0,19.0,10.0,9.0,4.0,2.0,0.79,7.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DatabaseBuilder.java,6.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,12.0,12.0,12.0,7.0,12.0,0.0,0.0,0.0,12.0,,122.0,15.0,78.0,33.0,34.0,29.0,49.0,67.0,33.0,37.0,6.0,2.0,0.37,17.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DatabaseBuilder.java,6.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,12.0,12.0,12.0,7.0,12.0,0.0,0.0,0.0,12.0,,122.0,15.0,78.0,33.0,34.0,29.0,49.0,67.0,33.0,37.0,6.0,2.0,0.37,17.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DatabaseConnection.java,11.0,1.0,10.0,1.0,2.0,5.0,0.0,2.0,24.0,24.0,24.0,13.0,24.0,10.0,0.0,0.0,14.0,,344.0,50.0,261.0,78.0,143.0,33.0,116.0,178.0,79.0,111.0,14.0,3.0,0.13,54.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DatabaseConnections.java,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,7.0,7.0,7.0,2.0,7.0,0.0,0.0,0.0,7.0,,76.0,11.0,44.0,14.0,19.0,21.0,18.0,31.0,14.0,18.0,3.0,1.0,0.48,12.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DatabaseDesc.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,2.0,,42.0,5.0,16.0,12.0,2.0,21.0,9.0,12.0,11.0,1.0,1.0,0.0,1.31,2.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DatabaseEvent.java,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,,34.0,5.0,12.0,10.0,0.0,17.0,8.0,10.0,10.0,0.0,0.0,0.0,1.42,0.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DatabaseEventsIterator.java,14.0,1.0,13.0,1.0,3.0,1.0,0.0,1.0,6.0,6.0,6.0,7.0,6.0,1.0,2.0,0.0,3.0,,145.0,14.0,105.0,44.0,55.0,26.0,60.0,79.0,40.0,48.0,7.0,5.0,0.25,18.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DatabaseEventsIterator.java,14.0,1.0,13.0,1.0,3.0,1.0,0.0,1.0,6.0,6.0,6.0,7.0,6.0,1.0,2.0,0.0,3.0,,145.0,14.0,105.0,44.0,55.0,26.0,60.0,79.0,40.0,48.0,7.0,5.0,0.25,18.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DatabaseProduct.java,7.0,0.0,6.0,2.0,2.0,1.0,4.0,0.0,6.0,4.0,2.0,6.0,6.0,0.0,0.0,0.0,6.0,,75.0,7.0,39.0,9.0,23.0,29.0,15.0,25.0,8.0,17.0,7.0,1.0,0.74,10.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DatabaseType.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,2.0,,26.0,1.0,11.0,10.0,0.0,14.0,1.0,2.0,2.0,0.0,0.0,0.0,1.27,0.0,0
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,Dataset.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,,36.0,4.0,12.0,7.0,4.0,20.0,6.0,9.0,7.0,2.0,1.0,0.0,1.67,2.0,0
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DatasetCollection.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,,46.0,7.0,19.0,10.0,5.0,20.0,9.0,14.0,10.0,5.0,1.0,0.0,1.05,5.0,0
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DatasetParser.java,10.0,1.0,9.0,0.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,,73.0,12.0,41.0,19.0,18.0,20.0,23.0,33.0,21.0,17.0,5.0,4.0,0.49,8.0,0
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,Date.java,7.0,0.0,6.0,1.0,2.0,6.0,3.0,6.0,38.0,36.0,35.0,5.0,38.0,1.0,2.0,0.0,35.0,,387.0,64.0,297.0,104.0,144.0,29.0,139.0,207.0,91.0,124.0,5.0,3.0,0.1,61.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DateColSubtractDateColumn.java,26.0,2.0,20.0,4.0,4.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,,181.0,24.0,119.0,35.0,81.0,38.0,77.0,97.0,39.0,62.0,15.0,3.0,0.32,19.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DateColSubtractDateScalar.java,27.0,3.0,22.0,2.0,4.0,1.0,0.0,1.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,5.0,,184.0,28.0,127.0,36.0,84.0,30.0,80.0,100.0,38.0,64.0,15.0,4.0,0.24,19.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DateColumnStatsAggregator.java,41.0,1.0,36.0,4.0,6.0,4.0,0.0,1.0,8.0,8.0,8.0,0.0,8.0,0.0,3.0,0.0,5.0,,360.0,14.0,296.0,83.0,221.0,50.0,169.0,222.0,84.0,167.0,26.0,6.0,0.17,47.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DateColumnStatsAggregator.java,41.0,1.0,36.0,4.0,6.0,4.0,0.0,1.0,8.0,8.0,8.0,0.0,8.0,0.0,3.0,0.0,5.0,,360.0,14.0,296.0,83.0,221.0,50.0,169.0,222.0,84.0,167.0,26.0,6.0,0.17,47.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DateColumnStatsData.java,11.0,0.0,10.0,1.0,3.0,6.0,3.0,12.0,60.0,58.0,57.0,13.0,60.0,1.0,2.0,0.0,57.0,,823.0,103.0,690.0,155.0,430.0,45.0,328.0,488.0,137.0,374.0,17.0,3.0,0.07,175.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DateColumnStatsDataInspector.java,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,15.0,15.0,15.0,1.0,15.0,0.0,2.0,0.0,13.0,,124.0,20.0,87.0,31.0,34.0,17.0,33.0,55.0,22.0,33.0,2.0,1.0,0.2,21.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DateColumnStatsDataInspector.java,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,15.0,15.0,15.0,1.0,15.0,0.0,2.0,0.0,13.0,,124.0,20.0,87.0,31.0,34.0,17.0,33.0,55.0,22.0,33.0,2.0,1.0,0.2,21.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DateColumnStatsMerger.java,31.0,0.0,31.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,59.0,3.0,38.0,19.0,24.0,18.0,22.0,26.0,14.0,18.0,5.0,2.0,0.47,5.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DateObjectInspector.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,,37.0,5.0,12.0,11.0,0.0,20.0,8.0,9.0,9.0,0.0,0.0,0.0,1.67,0.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DateParser.java,7.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,,53.0,4.0,28.0,12.0,12.0,21.0,16.0,22.0,12.0,12.0,2.0,1.0,0.75,5.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DateParser.java,7.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,,53.0,4.0,28.0,12.0,12.0,21.0,16.0,22.0,12.0,12.0,2.0,1.0,0.75,5.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DatePartitionedLogger.java,10.0,0.0,7.0,3.0,2.0,1.0,0.0,1.0,10.0,10.0,10.0,5.0,10.0,0.0,0.0,0.0,10.0,,167.0,16.0,97.0,45.0,42.0,54.0,55.0,77.0,45.0,41.0,4.0,2.0,0.56,19.0,0
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DateScalarSubtractDateColumn.java,24.0,3.0,19.0,2.0,3.0,1.0,0.0,1.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,5.0,,167.0,25.0,112.0,32.0,75.0,31.0,70.0,87.0,33.0,56.0,12.0,3.0,0.28,16.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DateTimeMath.java,9.0,1.0,8.0,1.0,2.0,2.0,0.0,0.0,32.0,32.0,32.0,5.0,32.0,0.0,0.0,0.0,32.0,,381.0,74.0,263.0,79.0,151.0,44.0,132.0,194.0,71.0,147.0,3.0,1.0,0.17,60.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DateUtils.java,8.0,0.0,6.0,2.0,2.0,2.0,3.0,5.0,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,3.0,,79.0,9.0,40.0,20.0,22.0,30.0,17.0,24.0,15.0,13.0,3.0,2.0,0.75,6.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DateWritable.java,6.0,0.0,4.0,1.0,1.0,4.0,5.0,4.0,25.0,25.0,20.0,1.0,25.0,0.0,0.0,3.0,22.0,,225.0,31.0,128.0,56.0,55.0,67.0,57.0,88.0,50.0,47.0,3.0,1.0,0.52,30.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DbInstallBase.java,10.0,0.0,10.0,0.0,1.0,2.0,0.0,5.0,19.0,30.0,28.0,4.0,28.0,0.0,11.0,12.0,5.0,,280.0,27.0,227.0,76.0,142.0,26.0,96.0,122.0,69.0,64.0,5.0,2.0,0.11,27.0,0
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DbLockManager.java,11.0,0.0,9.0,2.0,2.0,2.0,0.0,2.0,25.0,25.0,25.0,8.0,25.0,6.0,2.0,0.0,17.0,,372.0,31.0,271.0,96.0,139.0,71.0,121.0,179.0,78.0,115.0,18.0,5.0,0.26,57.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DbNotificationListener.java,14.0,0.0,11.0,2.0,2.0,6.0,2.0,3.0,45.0,45.0,43.0,13.0,45.0,5.0,4.0,0.0,36.0,,798.0,62.0,611.0,266.0,337.0,125.0,310.0,396.0,203.0,256.0,12.0,2.0,0.2,97.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DbNotificationListener.java,14.0,0.0,11.0,2.0,2.0,6.0,2.0,3.0,45.0,45.0,43.0,13.0,45.0,5.0,4.0,0.0,36.0,,798.0,62.0,611.0,266.0,337.0,125.0,310.0,396.0,203.0,256.0,12.0,2.0,0.2,97.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DbNotificationListener.java,14.0,0.0,11.0,2.0,2.0,6.0,2.0,3.0,45.0,45.0,43.0,13.0,45.0,5.0,4.0,0.0,36.0,,798.0,62.0,611.0,266.0,337.0,125.0,310.0,396.0,203.0,256.0,12.0,2.0,0.2,97.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DbNotificationListener.java,14.0,0.0,11.0,2.0,2.0,6.0,2.0,3.0,45.0,45.0,43.0,13.0,45.0,5.0,4.0,0.0,36.0,,798.0,62.0,611.0,266.0,337.0,125.0,310.0,396.0,203.0,256.0,12.0,2.0,0.2,97.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DbNotificationListener.java,14.0,0.0,11.0,2.0,2.0,6.0,2.0,3.0,45.0,45.0,43.0,13.0,45.0,5.0,4.0,0.0,36.0,,798.0,62.0,611.0,266.0,337.0,125.0,310.0,396.0,203.0,256.0,12.0,2.0,0.2,97.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DbNotificationListener.java,14.0,0.0,11.0,2.0,2.0,6.0,2.0,3.0,45.0,45.0,43.0,13.0,45.0,5.0,4.0,0.0,36.0,,798.0,62.0,611.0,266.0,337.0,125.0,310.0,396.0,203.0,256.0,12.0,2.0,0.2,97.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DbNotificationListener.java,14.0,0.0,11.0,2.0,2.0,6.0,2.0,3.0,45.0,45.0,43.0,13.0,45.0,5.0,4.0,0.0,36.0,,798.0,62.0,611.0,266.0,337.0,125.0,310.0,396.0,203.0,256.0,12.0,2.0,0.2,97.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DbNotificationListener.java,14.0,0.0,11.0,2.0,2.0,6.0,2.0,3.0,45.0,45.0,43.0,13.0,45.0,5.0,4.0,0.0,36.0,,798.0,62.0,611.0,266.0,337.0,125.0,310.0,396.0,203.0,256.0,12.0,2.0,0.2,97.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DbTxnManager.java,16.0,0.0,14.0,2.0,3.0,6.0,3.0,4.0,59.0,59.0,55.0,22.0,58.0,9.0,13.0,1.0,35.0,,1162.0,76.0,861.0,218.0,545.0,229.0,417.0,571.0,180.0,425.0,28.0,4.0,0.27,176.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DbTxnManager.java,16.0,0.0,14.0,2.0,3.0,6.0,3.0,4.0,59.0,59.0,55.0,22.0,58.0,9.0,13.0,1.0,35.0,,1162.0,76.0,861.0,218.0,545.0,229.0,417.0,571.0,180.0,425.0,28.0,4.0,0.27,176.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DbTxnManager.java,16.0,0.0,14.0,2.0,3.0,6.0,3.0,4.0,59.0,59.0,55.0,22.0,58.0,9.0,13.0,1.0,35.0,,1162.0,76.0,861.0,218.0,545.0,229.0,417.0,571.0,180.0,425.0,28.0,4.0,0.27,176.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,Deadline.java,9.0,0.0,7.0,2.0,2.0,2.0,9.0,3.0,12.0,12.0,3.0,3.0,12.0,1.0,4.0,1.0,6.0,,172.0,19.0,98.0,29.0,56.0,55.0,40.0,63.0,29.0,41.0,4.0,2.0,0.56,23.0,0
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DeadlineException.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,29.0,3.0,6.0,3.0,1.0,20.0,2.0,4.0,3.0,1.0,1.0,0.0,3.33,1.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DebugUtils.java,10.0,0.0,10.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,36.0,2.0,13.0,4.0,7.0,21.0,9.0,13.0,5.0,9.0,4.0,1.0,1.62,4.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,Decimal.java,8.0,0.0,7.0,1.0,2.0,6.0,3.0,7.0,45.0,43.0,42.0,7.0,45.0,1.0,2.0,0.0,42.0,,497.0,76.0,394.0,118.0,213.0,33.0,186.0,276.0,103.0,185.0,8.0,3.0,0.08,90.0,0
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,Decimal128.java,21.0,1.0,9.0,11.0,2.0,1.0,7.0,6.0,83.0,83.0,76.0,4.0,83.0,0.0,1.0,0.0,82.0,,1986.0,184.0,808.0,180.0,530.0,999.0,414.0,593.0,165.0,457.0,22.0,4.0,1.24,185.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,Decimal128FastBuffer.java,8.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,,66.0,8.0,31.0,9.0,18.0,27.0,23.0,27.0,9.0,18.0,1.0,0.0,0.87,3.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,Decimal64ColumnVector.java,21.0,1.0,10.0,10.0,2.0,1.0,0.0,0.0,6.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,6.0,,161.0,16.0,67.0,15.0,39.0,78.0,33.0,47.0,14.0,33.0,6.0,2.0,1.16,13.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,Decimal64Util.java,15.0,0.0,15.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,49.0,4.0,25.0,13.0,11.0,20.0,14.0,18.0,13.0,7.0,3.0,1.0,0.8,3.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DecimalColumnInList.java,18.0,2.0,14.0,2.0,4.0,1.0,0.0,1.0,7.0,7.0,7.0,3.0,7.0,0.0,0.0,0.0,7.0,,178.0,27.0,115.0,38.0,64.0,37.0,66.0,92.0,40.0,52.0,23.0,4.0,0.32,30.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DecimalColumnStatsAggregator.java,68.0,1.0,61.0,6.0,9.0,4.0,0.0,1.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,,375.0,10.0,315.0,84.0,240.0,50.0,174.0,228.0,85.0,172.0,30.0,6.0,0.16,46.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DecimalColumnStatsAggregator.java,68.0,1.0,61.0,6.0,9.0,4.0,0.0,1.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,,375.0,10.0,315.0,84.0,240.0,50.0,174.0,228.0,85.0,172.0,30.0,6.0,0.16,46.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DecimalColumnStatsData.java,11.0,0.0,10.0,1.0,3.0,6.0,3.0,12.0,60.0,58.0,57.0,13.0,60.0,1.0,2.0,0.0,57.0,,823.0,103.0,690.0,155.0,430.0,45.0,328.0,488.0,137.0,374.0,17.0,3.0,0.07,175.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DecimalColumnStatsDataInspector.java,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,15.0,15.0,15.0,1.0,15.0,0.0,2.0,0.0,13.0,,124.0,20.0,87.0,31.0,34.0,17.0,33.0,55.0,22.0,33.0,2.0,1.0,0.2,21.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DecimalColumnStatsDataInspector.java,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,15.0,15.0,15.0,1.0,15.0,0.0,2.0,0.0,13.0,,124.0,20.0,87.0,31.0,34.0,17.0,33.0,55.0,22.0,33.0,2.0,1.0,0.2,21.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DecimalColumnStatsMerger.java,18.0,3.0,16.0,0.0,4.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,,85.0,13.0,54.0,19.0,32.0,18.0,28.0,38.0,16.0,28.0,5.0,2.0,0.33,13.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DecimalColumnStatsMergerTest.java,7.0,1.0,6.0,0.0,1.0,1.0,0.0,3.0,23.0,23.0,23.0,1.0,23.0,0.0,1.0,0.0,22.0,,235.0,57.0,160.0,82.0,77.0,18.0,88.0,112.0,58.0,77.0,1.0,0.0,0.11,23.0,0
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DecimalColumnVector.java,21.0,1.0,14.0,6.0,3.0,1.0,0.0,0.0,12.0,12.0,12.0,3.0,12.0,0.0,0.0,0.0,12.0,,300.0,33.0,174.0,35.0,107.0,97.0,90.0,131.0,35.0,96.0,15.0,4.0,0.56,40.0,1
3.0.0,ce61711a5fa54ab34fc74d86d521ecaeea6b072a,DecimalToStringUnaryUDF.java,23.0,3.0,19.0,2.0,4.0,1.0,0.0,1.0,5.0,6.0,6.0,1.0,6.0,0.0,0.0,1.0,5.0,,158.0,23.0,105.0,29.0,65.0,31.0,58.0,80.0,31.0,50.0,17.0,4.0,0.3,21.0,1
