Version,CommitId,Fichier,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxNesting,RatioCommentToCode,SumCyclomatic,Unnamed: 34,is_bug
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LlapTokenSelector.java,20.0,0.0,20.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,5.0,31.0,15.0,12.0,17.0,15.0,23.0,13.0,11.0,6.0,,2.0,0.55,6.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LlapUgiFactoryFactory.java,7.0,0.0,6.0,1.0,2.0,3.0,1.0,1.0,4.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,4.0,67.0,9.0,40.0,25.0,12.0,18.0,20.0,28.0,21.0,10.0,3.0,,1.0,0.45,6.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LlapUmbilicalPolicyProvider.java,13.0,0.0,13.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,42.0,6.0,23.0,13.0,10.0,13.0,14.0,19.0,12.0,10.0,3.0,,1.0,0.57,3.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LlapUtil.java,9.0,0.0,8.0,1.0,2.0,2.0,11.0,2.0,19.0,19.0,8.0,6.0,19.0,0.0,1.0,0.0,18.0,234.0,23.0,179.0,70.0,93.0,32.0,98.0,138.0,69.0,88.0,4.0,,3.0,0.18,38.0,1
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LlapUtil.java,9.0,0.0,8.0,1.0,2.0,2.0,11.0,2.0,19.0,19.0,8.0,6.0,19.0,0.0,1.0,0.0,18.0,234.0,23.0,179.0,70.0,93.0,32.0,98.0,138.0,69.0,88.0,4.0,,3.0,0.18,38.0,1
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LlapUtil.java,9.0,0.0,8.0,1.0,2.0,2.0,11.0,2.0,19.0,19.0,8.0,6.0,19.0,0.0,1.0,0.0,18.0,234.0,23.0,179.0,70.0,93.0,32.0,98.0,138.0,69.0,88.0,4.0,,3.0,0.18,38.0,1
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LlapUtil.java,9.0,0.0,8.0,1.0,2.0,2.0,11.0,2.0,19.0,19.0,8.0,6.0,19.0,0.0,1.0,0.0,18.0,234.0,23.0,179.0,70.0,93.0,32.0,98.0,138.0,69.0,88.0,4.0,,3.0,0.18,38.0,1
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LlapUtil.java,9.0,0.0,8.0,1.0,2.0,2.0,11.0,2.0,19.0,19.0,8.0,6.0,19.0,0.0,1.0,0.0,18.0,234.0,23.0,179.0,70.0,93.0,32.0,98.0,138.0,69.0,88.0,4.0,,3.0,0.18,38.0,1
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LlapUtil.java,9.0,0.0,8.0,1.0,2.0,2.0,11.0,2.0,19.0,19.0,8.0,6.0,19.0,0.0,1.0,0.0,18.0,234.0,23.0,179.0,70.0,93.0,32.0,98.0,138.0,69.0,88.0,4.0,,3.0,0.18,38.0,1
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LlapWebServices.java,18.0,1.0,17.0,0.0,3.0,3.0,0.0,11.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,9.0,265.0,32.0,210.0,81.0,124.0,24.0,131.0,162.0,73.0,97.0,8.0,,4.0,0.11,25.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LlapWrappableInputFormatInterface.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,3.0,2.0,0.0,18.0,1.0,2.0,2.0,0.0,0.0,,0.0,6.0,0.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LlapWrappedAppender.java,22.0,1.0,20.0,1.0,5.0,1.0,1.0,2.0,7.0,7.0,6.0,6.0,7.0,0.0,2.0,0.0,5.0,222.0,21.0,174.0,60.0,95.0,28.0,80.0,113.0,47.0,72.0,10.0,,6.0,0.16,32.0,1
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LlapWrappedAppender.java,22.0,1.0,20.0,1.0,5.0,1.0,1.0,2.0,7.0,7.0,6.0,6.0,7.0,0.0,2.0,0.0,5.0,222.0,21.0,174.0,60.0,95.0,28.0,80.0,113.0,47.0,72.0,10.0,,6.0,0.16,32.0,1
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LlapWrappedAppender.java,22.0,1.0,20.0,1.0,5.0,1.0,1.0,2.0,7.0,7.0,6.0,6.0,7.0,0.0,2.0,0.0,5.0,222.0,21.0,174.0,60.0,95.0,28.0,80.0,113.0,47.0,72.0,10.0,,6.0,0.16,32.0,1
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LlapZookeeperRegistryImpl.java,13.0,1.0,12.0,1.0,2.0,7.0,3.0,15.0,56.0,56.0,53.0,30.0,56.0,0.0,16.0,0.0,40.0,977.0,109.0,783.0,297.0,463.0,92.0,420.0,571.0,270.0,374.0,13.0,,4.0,0.12,138.0,1
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LoadDesc.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,46.0,8.0,17.0,11.0,3.0,21.0,8.0,12.0,10.0,2.0,1.0,,0.0,1.24,3.0,1
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,Load2.2.0Desc.java,6.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,12.0,5.0,12.0,0.0,0.0,0.0,12.0,118.0,17.0,62.0,28.0,21.0,39.0,26.0,40.0,23.0,17.0,3.0,,1.0,0.63,14.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LoadMulti2.2.0sDesc.java,5.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,12.0,5.0,12.0,0.0,0.0,0.0,12.0,109.0,17.0,56.0,28.0,16.0,36.0,26.0,39.0,24.0,15.0,1.0,,0.0,0.64,12.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LoadPartitionDoneEvent.java,6.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,53.0,10.0,20.0,11.0,5.0,23.0,11.0,15.0,10.0,5.0,1.0,,0.0,1.15,3.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LoadSemanticAnalyzer.java,36.0,4.0,29.0,3.0,6.0,3.0,1.0,0.0,8.0,8.0,7.0,0.0,8.0,0.0,3.0,0.0,5.0,345.0,41.0,256.0,81.0,161.0,48.0,122.0,170.0,76.0,117.0,25.0,,4.0,0.19,49.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LoadTableDesc.java,6.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,19.0,7.0,19.0,0.0,1.0,0.0,18.0,175.0,24.0,107.0,58.0,30.0,46.0,41.0,62.0,35.0,27.0,2.0,,1.0,0.43,20.0,1
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LocalCache.java,8.0,0.0,8.0,0.0,2.0,1.0,0.0,2.0,8.0,8.0,8.0,1.0,8.0,1.0,0.0,0.0,7.0,113.0,13.0,81.0,39.0,36.0,19.0,38.0,54.0,31.0,28.0,7.0,,2.0,0.23,15.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LocalCommand.java,8.0,0.0,7.0,0.0,2.0,5.0,0.0,1.0,11.0,13.0,13.0,11.0,13.0,0.0,1.0,0.0,12.0,145.0,12.0,115.0,45.0,48.0,18.0,53.0,79.0,41.0,42.0,4.0,,2.0,0.16,18.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LocalCommandFactory.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,36.0,5.0,13.0,8.0,2.0,18.0,6.0,9.0,7.0,2.0,1.0,,0.0,1.38,2.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LocalHiveSparkClient.java,13.0,1.0,10.0,2.0,2.0,1.0,1.0,5.0,10.0,10.0,9.0,4.0,10.0,0.0,4.0,0.0,6.0,209.0,31.0,138.0,75.0,66.0,40.0,86.0,113.0,72.0,62.0,4.0,,3.0,0.29,20.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LocalMapJoinProcFactory.java,21.0,1.0,18.0,2.0,3.0,4.0,3.0,1.0,9.0,9.0,6.0,0.0,9.0,0.0,2.0,0.0,7.0,273.0,21.0,201.0,91.0,117.0,51.0,118.0,149.0,83.0,91.0,16.0,,5.0,0.25,27.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LocalSparkJobMonitor.java,53.0,5.0,46.0,2.0,8.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,141.0,16.0,101.0,20.0,78.0,24.0,64.0,79.0,21.0,63.0,15.0,,6.0,0.24,16.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LocalSparkJobRef.java,6.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,5.0,67.0,9.0,41.0,26.0,11.0,17.0,21.0,27.0,18.0,11.0,1.0,,0.0,0.41,5.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LocalSparkJobStatus.java,10.0,0.0,9.0,0.0,2.0,1.0,0.0,1.0,11.0,11.0,11.0,6.0,11.0,0.0,2.0,0.0,9.0,176.0,19.0,133.0,73.0,59.0,24.0,75.0,102.0,66.0,54.0,5.0,,2.0,0.18,23.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,Lock.java,8.0,0.0,7.0,1.0,2.0,2.0,5.0,3.0,27.0,27.0,22.0,19.0,27.0,5.0,9.0,0.0,13.0,325.0,39.0,248.0,91.0,130.0,38.0,136.0,188.0,89.0,113.0,8.0,,4.0,0.15,49.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LockComponent.java,13.0,1.0,12.0,1.0,3.0,6.0,3.0,15.0,73.0,71.0,70.0,19.0,73.0,1.0,2.0,0.0,70.0,1158.0,135.0,954.0,187.0,622.0,93.0,448.0,672.0,165.0,548.0,26.0,,3.0,0.1,252.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LockComponentBuilder.java,7.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,11.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,121.0,11.0,59.0,21.0,27.0,51.0,35.0,49.0,21.0,28.0,3.0,,1.0,0.86,13.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LockDatabaseDesc.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,10.0,10.0,10.0,4.0,10.0,0.0,0.0,0.0,10.0,79.0,15.0,43.0,21.0,12.0,21.0,19.0,30.0,19.0,11.0,1.0,,0.0,0.49,10.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LockException.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,32.0,5.0,10.0,5.0,3.0,17.0,4.0,7.0,5.0,2.0,1.0,,0.0,1.7,2.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LockException.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,53.0,9.0,24.0,11.0,7.0,20.0,10.0,17.0,11.0,6.0,1.0,,0.0,0.83,6.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LockFailureListener.java,4.0,0.0,4.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,43.0,7.0,17.0,8.0,8.0,19.0,8.0,11.0,9.0,4.0,1.0,,0.0,1.12,2.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LockLevel.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,5.0,3.0,4.0,4.0,5.0,0.0,1.0,0.0,4.0,48.0,7.0,28.0,12.0,11.0,13.0,12.0,16.0,9.0,7.0,4.0,,1.0,0.46,6.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LockRequest.java,11.0,1.0,10.0,1.0,3.0,6.0,3.0,11.0,61.0,59.0,58.0,13.0,61.0,1.0,2.0,0.0,58.0,861.0,107.0,724.0,161.0,443.0,45.0,341.0,509.0,147.0,394.0,17.0,,4.0,0.06,180.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LockRequestBuilder.java,9.0,0.0,7.0,2.0,2.0,4.0,0.0,0.0,11.0,11.0,11.0,4.0,11.0,1.0,2.0,0.0,8.0,168.0,20.0,95.0,30.0,44.0,53.0,43.0,72.0,33.0,42.0,4.0,,3.0,0.56,22.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LockResponse.java,8.0,0.0,7.0,1.0,2.0,6.0,3.0,7.0,43.0,41.0,40.0,7.0,43.0,1.0,2.0,0.0,40.0,500.0,74.0,387.0,116.0,210.0,45.0,183.0,271.0,101.0,182.0,8.0,,3.0,0.12,86.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LockState.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,5.0,3.0,4.0,5.0,5.0,0.0,1.0,0.0,4.0,51.0,7.0,31.0,13.0,13.0,13.0,13.0,17.0,9.0,8.0,5.0,,1.0,0.42,7.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LockTableDesc.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,12.0,12.0,12.0,5.0,12.0,0.0,0.0,0.0,12.0,91.0,18.0,52.0,25.0,15.0,21.0,25.0,38.0,24.0,14.0,1.0,,0.0,0.4,12.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LockType.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,5.0,3.0,4.0,4.0,5.0,0.0,1.0,0.0,4.0,48.0,7.0,28.0,12.0,11.0,13.0,12.0,16.0,9.0,7.0,4.0,,1.0,0.46,6.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,Log4jQueryCompleteMarker.java,5.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,69.0,12.0,41.0,20.0,12.0,16.0,12.0,22.0,12.0,10.0,2.0,,1.0,0.39,9.0,1
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,Log4jQueryCompleteMarker.java,5.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,69.0,12.0,41.0,20.0,12.0,16.0,12.0,22.0,12.0,10.0,2.0,,1.0,0.39,9.0,1
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,Log4jQueryCompleteMarker.java,5.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,69.0,12.0,41.0,20.0,12.0,16.0,12.0,22.0,12.0,10.0,2.0,,1.0,0.39,9.0,1
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LogDirectoryCleaner.java,14.0,0.0,14.0,0.0,4.0,2.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,2.0,99.0,6.0,75.0,33.0,39.0,18.0,39.0,58.0,34.0,34.0,8.0,,5.0,0.24,14.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LogDivertAppender.java,10.0,1.0,8.0,2.0,2.0,3.0,1.0,8.0,13.0,13.0,12.0,8.0,13.0,0.0,1.0,2.0,10.0,249.0,33.0,160.0,80.0,76.0,56.0,86.0,115.0,67.0,63.0,5.0,,2.0,0.35,26.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LogHelpers.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,5.0,10.0,9.0,3.0,18.0,6.0,7.0,7.0,0.0,0.0,,0.0,1.8,0.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LogRetriever.java,27.0,2.0,24.0,1.0,4.0,3.0,0.0,10.0,11.0,9.0,11.0,13.0,11.0,0.0,6.0,0.0,5.0,406.0,33.0,313.0,128.0,216.0,60.0,178.0,230.0,116.0,150.0,11.0,,3.0,0.19,45.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LogUtils.java,15.0,0.0,11.0,3.0,2.0,2.0,8.0,5.0,9.0,9.0,1.0,0.0,9.0,0.0,3.0,0.0,6.0,196.0,16.0,126.0,46.0,71.0,54.0,57.0,80.0,38.0,51.0,5.0,,4.0,0.43,22.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LoggingFutureCallback.java,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,44.0,7.0,24.0,12.0,7.0,13.0,11.0,16.0,10.0,6.0,2.0,,1.0,0.54,4.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongColDivideLongColumn.java,13.0,1.0,11.0,1.0,2.0,1.0,0.0,1.0,11.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,189.0,21.0,133.0,42.0,84.0,35.0,72.0,100.0,44.0,56.0,17.0,,3.0,0.26,27.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongColDivideLongScalar.java,10.0,0.0,9.0,1.0,2.0,1.0,0.0,1.0,11.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,156.0,19.0,108.0,35.0,63.0,30.0,56.0,79.0,35.0,44.0,12.0,,3.0,0.28,22.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongColEqualLongColumn.java,11.0,1.0,10.0,1.0,3.0,1.0,0.0,1.0,11.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,169.0,23.0,115.0,37.0,68.0,31.0,56.0,82.0,39.0,43.0,19.0,,3.0,0.27,29.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongColEqualLongScalar.java,10.0,0.0,9.0,1.0,2.0,1.0,0.0,1.0,11.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,151.0,20.0,108.0,34.0,63.0,23.0,53.0,77.0,34.0,43.0,17.0,,3.0,0.21,27.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongColGreaterEqualLongColumn.java,11.0,1.0,10.0,1.0,3.0,1.0,0.0,1.0,11.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,169.0,23.0,115.0,37.0,68.0,31.0,56.0,82.0,39.0,43.0,19.0,,3.0,0.27,29.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongColGreaterEqualLongScalar.java,10.0,0.0,9.0,1.0,2.0,1.0,0.0,1.0,11.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,151.0,20.0,108.0,34.0,63.0,23.0,53.0,77.0,34.0,43.0,17.0,,3.0,0.21,27.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongColGreaterLongColumn.java,11.0,1.0,10.0,1.0,3.0,1.0,0.0,1.0,11.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,169.0,23.0,115.0,37.0,68.0,31.0,56.0,82.0,39.0,43.0,19.0,,3.0,0.27,29.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongColGreaterLongScalar.java,10.0,0.0,9.0,1.0,2.0,1.0,0.0,1.0,11.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,151.0,20.0,108.0,34.0,63.0,23.0,53.0,77.0,34.0,43.0,17.0,,3.0,0.21,27.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongColLessEqualLongColumn.java,11.0,1.0,10.0,1.0,3.0,1.0,0.0,1.0,11.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,169.0,23.0,115.0,37.0,68.0,31.0,56.0,82.0,39.0,43.0,19.0,,3.0,0.27,29.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongColLessEqualLongScalar.java,10.0,0.0,9.0,1.0,2.0,1.0,0.0,1.0,11.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,151.0,20.0,108.0,34.0,63.0,23.0,53.0,77.0,34.0,43.0,17.0,,3.0,0.21,27.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongColLessLongColumn.java,11.0,1.0,10.0,1.0,3.0,1.0,0.0,1.0,11.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,169.0,23.0,115.0,37.0,68.0,31.0,56.0,82.0,39.0,43.0,19.0,,3.0,0.27,29.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongColLessLongScalar.java,10.0,0.0,9.0,1.0,2.0,1.0,0.0,1.0,11.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,151.0,20.0,108.0,34.0,63.0,23.0,53.0,77.0,34.0,43.0,17.0,,3.0,0.21,27.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongColNotEqualLongColumn.java,11.0,1.0,10.0,1.0,3.0,1.0,0.0,1.0,11.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,169.0,23.0,115.0,37.0,68.0,31.0,56.0,82.0,39.0,43.0,19.0,,3.0,0.27,29.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongColNotEqualLongScalar.java,10.0,0.0,9.0,1.0,2.0,1.0,0.0,1.0,11.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,151.0,20.0,108.0,34.0,63.0,23.0,53.0,77.0,34.0,43.0,17.0,,3.0,0.21,27.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongColumnInList.java,10.0,1.0,9.0,1.0,3.0,1.0,0.0,1.0,11.0,11.0,11.0,4.0,11.0,0.0,0.0,0.0,11.0,163.0,25.0,110.0,36.0,60.0,28.0,58.0,85.0,36.0,49.0,22.0,,4.0,0.25,32.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongColumnStatsAggregator.java,59.0,1.0,51.0,7.0,9.0,4.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,323.0,11.0,260.0,70.0,200.0,52.0,148.0,198.0,74.0,152.0,26.0,,6.0,0.2,45.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongColumnStatsData.java,11.0,1.0,10.0,1.0,3.0,6.0,3.0,14.0,58.0,56.0,55.0,13.0,58.0,1.0,2.0,0.0,55.0,790.0,101.0,659.0,155.0,413.0,45.0,323.0,471.0,137.0,357.0,17.0,,3.0,0.07,161.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongColumnStatsMerger.java,21.0,0.0,21.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,48.0,3.0,27.0,10.0,17.0,18.0,16.0,19.0,9.0,13.0,2.0,,1.0,0.67,2.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongColumnVector.java,16.0,1.0,13.0,2.0,3.0,1.0,0.0,1.0,11.0,11.0,11.0,1.0,11.0,0.0,0.0,0.0,11.0,230.0,23.0,151.0,30.0,91.0,57.0,74.0,109.0,30.0,79.0,8.0,,3.0,0.38,34.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongCompare.java,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,9.0,1.0,9.0,0.0,0.0,0.0,9.0,81.0,13.0,46.0,22.0,14.0,22.0,14.0,25.0,14.0,12.0,2.0,,1.0,0.48,10.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongNumDistinctValueEstimator.java,5.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,43.0,5.0,17.0,8.0,4.0,21.0,5.0,10.0,6.0,4.0,1.0,,0.0,1.24,4.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongObjectInspector.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,31.0,3.0,5.0,4.0,0.0,23.0,3.0,4.0,4.0,0.0,0.0,,0.0,4.6,0.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongScalarDivideLongColumn.java,11.0,1.0,10.0,1.0,2.0,1.0,0.0,1.0,11.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,168.0,20.0,120.0,41.0,74.0,29.0,65.0,88.0,41.0,47.0,12.0,,3.0,0.24,22.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongScalarEqualLongColumn.java,10.0,0.0,9.0,1.0,2.0,1.0,0.0,1.0,11.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,151.0,20.0,108.0,34.0,63.0,23.0,53.0,77.0,34.0,43.0,17.0,,3.0,0.21,27.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongScalarGreaterEqualLongColumn.java,10.0,0.0,9.0,1.0,2.0,1.0,0.0,1.0,11.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,151.0,20.0,108.0,34.0,63.0,23.0,53.0,77.0,34.0,43.0,17.0,,3.0,0.21,27.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongScalarGreaterLongColumn.java,10.0,0.0,9.0,1.0,2.0,1.0,0.0,1.0,11.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,151.0,20.0,108.0,34.0,63.0,23.0,53.0,77.0,34.0,43.0,17.0,,3.0,0.21,27.0,0
2.2.0,bd94a9c7ecf32662d59734d70d76bc187febf05d,LongScalarLessEqualLongColumn.java,10.0,0.0,9.0,1.0,2.0,1.0,0.0,1.0,11.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,151.0,20.0,108.0,34.0,63.0,23.0,53.0,77.0,34.0,43.0,17.0,,3.0,0.21,27.0,0
