Bug ID,File,Affected Version,Fix Versions
HIVE-15297,ql/src/test/results/clientpositive/llap/vector_mapjoin_reduce.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vector_mr_diff_schema_alias.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vector_null_projection.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vector_nullsafe_join.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vector_outer_join0.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vector_outer_join1.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vector_outer_join2.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vector_outer_join3.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vector_outer_join4.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vector_outer_join5.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vector_partition_diff_num_cols.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vector_partitioned_date_time.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vector_string_concat.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vector_varchar_mapjoin1.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vector_varchar_simple.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorization_0.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorization_1.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorization_10.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorization_11.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorization_12.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorization_13.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorization_14.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorization_15.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorization_16.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorization_17.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorization_2.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorization_3.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorization_4.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorization_5.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorization_6.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorization_7.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorization_8.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorization_9.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorization_short_regress.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorized_bucketmapjoin1.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorized_casts.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorized_date_funcs.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorized_dynamic_partition_pruning.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorized_dynamic_semijoin_reduction.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorized_join46.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorized_mapjoin.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorized_math_funcs.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorized_nested_mapjoin.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorized_parquet_types.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorized_ptf.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorized_rcfile_columnar.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorized_shufflejoin.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorized_string_funcs.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorized_timestamp_funcs.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap/vectorized_timestamp_ints_casts.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/llap_text.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/load_binary_data.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/load_dyn_part1.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/load_dyn_part10.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/load_dyn_part14.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/load_dyn_part2.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/load_dyn_part3.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/load_dyn_part4.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/load_dyn_part8.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/load_dyn_part9.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/load_file_with_space_in_the_name.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/load_fs_overwrite.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/louter_join_ppr.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/mapjoin1.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/mapjoin46.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/mapjoin_filter_on_outerjoin.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/mapjoin_mapjoin.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/mapjoin_memcheck.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/mapjoin_subquery.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/mapjoin_subquery2.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/mapjoin_test_outer.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/masking_4.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/masking_disablecbo_4.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/merge1.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/merge2.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/merge3.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/merge4.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/merge_dynamic_partition.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/merge_dynamic_partition3.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/merge_dynamic_partition4.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/merge_dynamic_partition5.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/mergejoin.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/mergejoins.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/mergejoins_mixed.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/metadataonly1.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/mi.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/multiMapJoin1.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/multiMapJoin2.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/multi_insert.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/multi_insert_gby.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/multi_insert_gby2.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/multi_insert_gby3.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/multi_insert_gby4.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/multi_insert_lateral_view.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/multi_insert_mixed.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/multi_insert_move_tasks_share_dependencies.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/multi_join_union.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/newline.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/nomore_ambiguous_table_col.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/nonblock_op_deduplicate.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/nonmr_fetch.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/nonmr_fetch_threshold.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/nullformat.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/nullformatCTAS.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/nullformatdir.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/offset_limit_ppd_optimizer.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/optimize_nullscan.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_analyze.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_create.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_dictionary_threshold.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_diff_part_cols.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_diff_part_cols2.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_empty_files.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_empty_strings.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_ends_with_nulls.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_merge1.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_merge10.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_merge11.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_merge5.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_merge6.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_merge7.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_merge9.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_merge_diff_fs.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_merge_incompat1.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_merge_incompat2.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_ppd_boolean.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_ppd_char.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_ppd_date.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_ppd_decimal.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_ppd_schema_evol_1a.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_ppd_schema_evol_1b.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_ppd_schema_evol_2a.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_ppd_schema_evol_2b.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_ppd_schema_evol_3a.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_ppd_timestamp.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_ppd_varchar.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_predicate_pushdown.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_remove_cols.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_schema_evolution.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_split_elimination.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/orc_vectorization_ppd.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/outer_join_ppr.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parallel.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parallel_join0.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parallel_join1.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parallel_orderby.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_array_of_multi_field_struct.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_array_of_optional_elements.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_array_of_required_elements.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_array_of_single_field_struct.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_array_of_structs.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_array_of_unannotated_groups.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_array_of_unannotated_primitives.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_avro_array_of_primitives.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_avro_array_of_single_field_struct.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_join.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_map_null.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_map_of_arrays_of_ints.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_map_of_maps.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_mixed_partition_formats.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_nested_complex.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_partitioned.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_ppd_char.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_ppd_date.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_ppd_decimal.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_ppd_partition.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_ppd_timestamp.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_ppd_varchar.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_predicate_pushdown.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_read_backward_compatible_files.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_schema_evolution.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_serde.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_table_with_subschema.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_thrift_array_of_primitives.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_thrift_array_of_single_field_struct.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_type_promotion.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_types.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/parquet_write_correct_definition_levels.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/part_inherit_tbl_props.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/part_inherit_tbl_props_with_star.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_boolexpr.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_coltype_literals.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_date.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_date2.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_multilevels.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_timestamp.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_timestamp2.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_type_check.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_type_in_plan.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_varchar1.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_wise_fileformat10.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_wise_fileformat11.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_wise_fileformat12.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_wise_fileformat13.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_wise_fileformat14.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_wise_fileformat15.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_wise_fileformat16.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_wise_fileformat17.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_wise_fileformat18.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_wise_fileformat2.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_wise_fileformat8.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/partition_wise_fileformat9.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/pcr.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/perf/query33.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/perf/query60.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/perf/query83.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/plan_json.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ppd_constant_where.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ppd_field_garbage.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ppd_gby_join.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ppd_join.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ppd_join2.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ppd_join3.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ppd_multi_insert.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ppd_outer_join1.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ppd_outer_join2.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ppd_outer_join3.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ppd_outer_join4.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ppd_repeated_alias.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ppd_transform.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ppd_union_view.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ppd_vc.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ppd_windowing1.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ppd_windowing2.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ptf.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ptf_decimal.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ptf_general_queries.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ptf_matchpath.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ptf_rcfile.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ptf_register_tblfn.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ptf_seqfile.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/ptf_streaming.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/query_with_semi.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/quotedid_alter.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/quotedid_basic.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/quotedid_skew.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/rand_partitionpruner1.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/rand_partitionpruner2.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/rand_partitionpruner3.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/recursive_dir.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/reduce_deduplicate_extended.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/reduce_deduplicate_extended2.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/remove_exprs_stats.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/rename_column.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/rename_partition_location.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/rename_table_location.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/repl_1_drop.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/repl_2_exim_basic.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/repl_3_exim_metadata.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/router_join_ppr.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/runtime_skewjoin_mapjoin_spark.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/sample1.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/sample10.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/sample2.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/sample3.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/sample4.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/sample5.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/sample6.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/sample7.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/sample8.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/sample_islocalmode_hook.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/sample_islocalmode_hook_use_metadata.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/script_env_var1.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/script_env_var2.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/script_pipe.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/scriptfile1.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/selectDistinctStar.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/select_dummy_source.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/select_same_col.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/semicolon.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/semijoin.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/serde_opencsv.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/serde_user_properties.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/show_columns.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/show_create_table_alter.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/show_create_table_db_table.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/show_create_table_delimited.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/show_create_table_partitioned.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/show_create_table_serde.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/show_create_table_view.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/show_partitions.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/show_tables.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/show_tblproperties.q.out,2.1.0,2.2.0
HIVE-15297,ql/src/test/results/clientpositive/skewjoin.q.out,2.1.0,2.2.0
